FeatureID	Taxon	GordaRidge_Vent039_SUPRS1_2019	GordaRidge_Vent040_SUPRS2_2019	GordaRidge_BSW081_sterivex_2019	GordaRidge_BSW056_sterivex_2019_REPb	GordaRidge_Vent088_SUPRS3_2019	GordaRidge_Plume001_sterivex_2019_REPa	GordaRidge_Plume001_sterivex_2019_REPb	GordaRidge_Plume036_sterivex_2019_REPb	GordaRidge_Plume096_sterivex_2019	GordaRidge_Vent105_SUPRS9_2019	GordaRidge_Vent041_SUPRS3_2019	GordaRidge_Vent086_SUPRS1_2019	GordaRidge_Vent107_SUPRS11_2019	GordaRidge_Vent009_SUPRS1_2019	GordaRidge_Vent011_SUPRS3_2019	GordaRidge_Vent106_SUPRS10_2019	GordaRidge_Vent010_SUPRS2_2019	GordaRidge_Vent087_SUPRS2_2019
1d9fc50374e220f8cd834a8d41a189d3	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1db05f19936362be3ec9dd9edc6d3107	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-6;Dino-Group-I-Clade-6_X;Dino-Group-I-Clade-6_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
1db2ca531698238f2c71d36e7f606c7c	Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_X;Labyrinthulomycetes_X_LAB1/6/8;Labyrinthulomycetes_X_LAB1;Labyrinthulomycetes_X_LAB1_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
1dc2f111767f55683a596b7fe86789ff	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0
1dcc37d7d109119fc98dc266a3468db7	Eukaryota;Alveolata;Ciliophora;Spirotrichea	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
1ddb784bf33e56e38120f3950f2e4519	Eukaryota;Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1de4cc66305e61523da88569bfdfaeee	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Oxytrichidae_X;Oxytrichidae_X_sp.;	0	0	0	0	11	70	29	46	0	123	0	18	0	0	0	0	11	35
1df502619b108872fc030e00ed36c72d	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium	0	0	21	0	0	0	0	0	0	71	0	0	0	0	23	0	0	0
1e0ed08fdb7c7b88d0316638ae50374e	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	22	0	0	0	0	0	0	0	114	44	0	0	0	9	68	239	0	0
1e23d574ecf7a7182406fe076c8c17d8	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	0	0	17	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0
1e297a6337b47112c40a95f7aed354cc	Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
1e3a7cd269348ae0c380428b64c64f75	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Leegaardiellidae_B;Leegaardiella;Leegaardiella_sp.;	0	0	0	0	0	68	17	0	0	0	0	0	0	0	0	0	0	0
1e3c192e9f540ec511d119f9fdffbe52	Eukaryota;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Astrosphaeridae;Heliosphaera;Heliosphaera_sp.;	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0
1e5bb758a406c5044b0c39cb0459c127	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_C;Acantharea_C3;Litholophus;Litholophus_spB;	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e646d227ce8a25c701ce17d1a39e22b	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	0	0	0	49	22	0	0	0	0	0	0	0	0	0	0	0
1e6a2cb490a5581ae9cf9e2efe24b1c6	Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida	12	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
1e8620a9f36af3b5b27f214a3bf972c7	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	0
1e88403adcb0ae3998ec84b262cfa5cf	Eukaryota;Alveolata;Ciliophora;Plagiopylea	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0
1e972ca31df8d1229e5dc665cd64455d	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0
1e97d800867e7c69e3ff1e440d62c931	Unassigned	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1eac7644a9b7ef83caf6b0d2d7c30831	Eukaryota;Stramenopiles;Pseudofungi;Pirsonia_Clade;Pirsonia_Clade_X;Pirsonia_Clade_XX	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
1ec57dbba9f08644c82c8993cc0be047	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Tontoniidae_A	22	18	0	336	39	54	19	0	151	1095	807	1000	405	1347	8300	3510	1877	649
1ee9a4aca7a5364d4b14aab3c7954999	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0	0	0	0	0	40	24	9	0	0	0	0	0	0	0	0	0	0
1eed512a15bf0d78702a7a362361b1ed	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	0	0	0	16	7	0	0	0	0	0	0	0	0	0	0	0
1f18f0db3cb2c472a492e62039a49ceb	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea	37	51	0	0	0	0	0	0	0	0	112	0	0	0	24	0	15	0
1f35b27a900f6b11228c618f77841e54	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
1f3f1d47ca1d0453a5307bee03667794	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
1f40d513c11f7c1ba9e49538b906c9f7	Unassigned	0	3	0	0	117	14	11	0	6	0	0	43	22	0	10	59	5	52
1f4ca55e1a969e22c35ac6e325c72300	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1B;MAST-1B_X;MAST-1B_XX;MAST-1B_XX_sp.;	0	0	0	0	12	0	0	0	0	0	0	0	13	0	12	0	0	0
1f5333545c17e1d9b1cdc26f9316426f	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
1f5b33ee1b2018903d3cbcc6546f9920	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f7799c28b800e43e1dae663520623ee	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
1f9efc2ed5c306f4d6942412384b24b0	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3
1fa2cd33270937100b14461f72ea793d	Unassigned	363	316	0	0	0	0	0	0	0	0	245	0	0	0	0	0	12	0
1fe113896bdd270e1793235bd94ebfbf	Eukaryota;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX;Fibrocapsa;Fibrocapsa_japonica;	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1fe643bc497cd81068f2a4fb1e934912	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3L;MAST-3L_X;MAST-3L_XX;MAST-3L_XX_sp.;	0	10	101	17	0	0	0	7	100	160	28	52	20	46	317	139	111	40
1fe6ab2096ec5bff406fdf11dca37ce8	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
2003f50d8aab8b40f32b7830389ea4af	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-H;Chrysophyceae_Clade-H_X;Chrysophyceae_Clade-H_X_sp.;	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20131b258ad65acd35021f09a4c97c32	Eukaryota;Stramenopiles;Sagenista;MAST-7;MAST-7A;MAST-7A_X;MAST-7A_XX;MAST-7A_XX_sp.;	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	11
2028b9b961e2c5ae6f222b00d6244d1f	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_F;Acantharea_F3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
2050c405da8b91a37e6d935f96430631	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-IVb;RAD-B_X_Group-IVb_X;RAD-B_X_Group-IVb_X_sp.;	41	94	13	94	91	687	173	204	41	32	53	106	130	0	228	64	114	51
20552299afbc52bd3dd9f97f6fc04f06	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Chrysophyceae_Clade-C_X;Chrysophyceae_Clade-C_X_sp.;	0	3	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0
205a2dd86f5ce189feff4d2116bf7572	Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria	0	0	0	0	0	25	13	0	0	0	0	0	0	0	0	0	0	0
20652751997d9e9c6621e95b3046501b	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-IV;Dino-Group-IV-Hematodinium-Group;Hematodinium;Hematodinium_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
206d1fa47744f7df3e1f24425299855a	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidiscidae;Aspidisca	0	0	0	0	0	0	0	0	0	0	34	0	0	0	5	0	0	0
206fe70bc030fe3cfc6fdb1864e9b7a5	Unassigned	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
207f2d24a91394d6034229cbcfde21ac	Eukaryota;Opisthokonta	28	17	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0
2087df875248e47a4fc0fd13100a2895	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
209e7cd283cfea33f3831c76bd84f797	Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Cercomonas	0	22	0	0	0	0	0	0	0	0	23	0	6	0	0	0	0	0
20a16a629720eb7bc0c1ec4394df6555	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
20a27664780b76183be62f51cb751f42	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
20bf0eba76ed8cf4e81fb21d616dbafc	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
20dbbfb2d5cdd439bf3453a955488b85	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
21221b6a1808e1a3fa9ac68d67aa0915	Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;Perkinsus	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
2133fc07124882f822e01d15c48278fb	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Tontoniidae_A;Laboea;Laboea_strobila;	0	0	0	0	0	14	0	0	65	28	0	0	174	0	848	143	921	0
2135a1660c28194a4e674df7f141322b	Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;Vetigastropoda	699	565	0	0	0	0	0	0	0	0	1162	0	500	0	226	0	132	0
2140b180d999fa52b1bc0178492c6057	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-IV_X;RAD-B_X_Group-IV_XX;RAD-B_X_Group-IV_XX_sp.;	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
2163a102f6b2d5681470b0d58c83dced	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
2182b2530a5649ee6cadf8ff0fda7e5a	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
21c00318e845d52ac17a0359136f08e9	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
21ce64cf35ca2ba59efd300d2ad3e4b2	Eukaryota;Stramenopiles;Sagenista;MAST-8	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
21d25c1d8330ff2bd6709e6140288253	Eukaryota;Stramenopiles;Ochrophyta	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
21d531f0afc06a639dd82c60b4a9d57a	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
21d8bf11efc3d57f78565f9486cc41d7	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;	0	0	0	0	0	49	23	0	56	23	0	0	0	0	0	67	0	0
21d9e24c91b4be6435f2ef28458c93f3	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_1;Philasterida;Philasterida_X;Philasterida_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0
21dc03dbb580259f036cd3d4e9e37733	Eukaryota;Stramenopiles;Sagenista;MAST-6;MAST-6_X;MAST-6_XX;MAST-6_XXX;MAST-6_XXX_sp.;	26	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21e96f51b13762a484c07da3c854f48c	Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida_X;Marimonadida_XX;Marimonadida_XX_sp.;	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21ec6ea72c862dec6cbe83d7a17f3be5	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
21edc6bb796dc6606be94c1c7e42241d	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
21f9a0faf068ef09af596bb4eb25c957	Eukaryota;Opisthokonta;Opisthokonta_X;Opisthokonta_XX;Opisthokonta_XXX;Opisthokonta_XXXX;Opisthokonta_XXXXX;Opisthokonta_XXXXX_sp.;	0	0	0	0	74	0	0	0	467	12322	29	7	0	300	76	20	702	10
21ffbc8c93eb2a90a210f699f1279c5d	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
22085500f0e8ab723157e53a0f9f199e	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
2224f11207ac5b7e7225e9739040f4a3	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222fd2552fc22f567c8baf175afcbc09	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1B;MAST-1B_X;MAST-1B_XX;MAST-1B_XX_sp.;	0	0	0	0	0	23	7	0	0	0	0	0	0	0	0	0	0	0
223453b55648cfff8d383daa786cab1d	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2235c13f0ecffd5620a262d9528cb299	Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_X;Labyrinthulomycetes_X_LAB14;Labyrinthulomycetes_X_LAB14_X;Labyrinthulomycetes_X_LAB14_X_sp.;	0	0	0	0	0	16	7	0	0	0	9	0	0	0	0	0	0	15
224558c49237d7f482822c405f8069aa	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_1;Philasterida	0	0	0	0	11	0	0	0	0	0	0	0	0	0	222	0	0	0
2250d809ee0a01ac896cf50ee7f9a8a4	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	0	0	0	198	73	0	0	0	0	75	0	0	0	0	0	0
225232104b22baf2f8f8fcb77504c5e2	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3	0	7	0	0	0	0	0	0	34	13	10	0	0	5	0	0	0	0
22562dd5455a62cba77723f613f44e14	Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea_X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
225668665a449e70620a96fd1e301423	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
2264bbaaaf2842187dd712effbf8ac91	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_H;Stephanoecidae_Group_H_X;Stephanoecidae_Group_H_X_sp.;	0	0	0	11	0	0	0	0	43	0	0	20	0	0	0	0	0	21
2265ba94acfd72cc78e9fc13946bafe1	Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Triparmaceae;Triparma	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
228bf47b8404a07fd2c4dd42d2de7cc2	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
229b654dd578228dfbd8b765a3ef9e4d	Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22c28b3c4869f967e5cbbcc6a78ea6c6	Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Parmales_env_2;Parmales_env_2_X;Parmales_env_2_X_sp.;	27	76	0	10	364	376	164	69	233	79	94	519	227	0	103	310	65	855
22dde776ca9a04309397b27d6e2702f0	Eukaryota;Rhizaria;Cercozoa	124	66	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0
22e02e9ad453cf0562710147f5b2670c	Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;	18	0	21	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0
22f60d21c26fdb3f2189ed9f14c08a57	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-20;Dino-Group-II-Clade-20_X;Dino-Group-II-Clade-20_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	22
22fd7247bfbe3a597e986b54bdbc1b93	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0
230281238331409d3e62bb170cf5c134	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23036cd793d64201415c6408f4a66c47	Eukaryota;Stramenopiles;Ochrophyta;MOCH-4;MOCH-4_X;MOCH-4_XX;MOCH-4_XXX;MOCH-4_XXX_sp.;	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23046b979b658c9a7a894f0b046d1d68	Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;	5	0	0	17	0	0	0	0	0	0	0	0	33	0	0	0	0	0
230671295a71fc6cc8772b7af400e4f7	Eukaryota;Rhizaria;Cercozoa	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
231484773b44589eaf8e7b7d848830fe	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23156b999d7684f0b44bdfbbbda3487c	Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Aureococcus;Aureococcus_anophagefferens;	0	0	0	38	0	0	0	0	38	0	0	0	5	0	8	13	0	0
234429b272c5233ea0ab3a949180cc86	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2352242fd6237feb4a5dd855f1b655b7	Unassigned	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0
235423937302e7c1344076672c0a5364	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	11	53	0	0	179	157	35	68	20	28	48	266	144	0	56	120	46	177
236f4a53ff3cafe3ac3de50b183a2fa9	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
2377c3a38227ef448c24df4dbe140f81	Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae_X;Embryophyceae_XX;Embryophyceae_XXX;Embryophyceae_XXX_sp.;	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
2388859230a65aab971e3a8ece9f35c9	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0	28	0	87	0	0	0	0	74	12	13	52	10	25	45	302	24	0
238bcca9dd5940bf07bc9203d7825e4d	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Leegaardiellidae_B;Leegaardiella;Leegaardiella_sp.;	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23a95708e0dca07bf0c37c57c432b65a	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0
23cce0ef680b5bf8284d9c01dd4eb1c0	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	0	30	0	0	68	297	134	0	0	0	14	47	204	0	0	100	28	63
23ce97cf3f3f79bf1d13eb0ae8a77109	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus_prasinos;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
23d664480734a02f9a6a0019a7b6a4a6	Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
23f7952d42a3a152e33aafadabaa9970	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;	4	13	0	45	6	13	0	5	24	219	50	52	15	64	120	111	66	0
2408338f83bc74ef8affdb1a8fd01d5c	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
241129c42ab94a9973124353ed6e8c3d	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiophyceae_Clade_B4;Prymnesiophyceae_Clade_B4_X;Prymnesiophyceae_Clade_B4_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
2414ac28c8ab3fe179465be3e6a65a42	Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241c53f48d69705dc0d2509b51b54b61	Eukaryota;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX;Heterosigma;Heterosigma_akashiwo;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
